route_id,service_id,trip_id,trip_headsign
A51,S,A51-S-68-79920,Plac Kościeleckich
A51,P,A51-P-83-15120,Czyżkówko
A51,S,A51-S-83-15120,Czyżkówko
A51,S,A51-S-83-17520,Czyżkówko
A51,P,A51-P-84-82320,Zbożowy Rynek
A51,N,A51-N-84-82320,Zbożowy Rynek
A51,S,A51-S-84-82320,Zbożowy Rynek
A52,P,A52-P-245-43020,Dworzec Leśne
A52,P,A52-P-246-15840,Podkowa - początkowy
A52,S,A52-S-246-16260,Podkowa - początkowy
A52,P,A52-P-247-62520,Rondo Jagiellonów
A52,P,A52-P-247-83400,Rondo Jagiellonów
A52,N,A52-N-247-83400,Rondo Jagiellonów
A52,S,A52-S-247-83280,Rondo Jagiellonów
A52,P,A52-P-312-16440,Dworzec Leśne
A52,P,A52-P-312-17820,Dworzec Leśne
A52,P,A52-P-312-19380,Dworzec Leśne
A52,P,A52-P-312-20220,Dworzec Leśne
A52,P,A52-P-312-21060,Dworzec Leśne
A52,P,A52-P-312-22800,Dworzec Leśne
A52,P,A52-P-312-23700,Dworzec Leśne
A52,P,A52-P-312-25500,Dworzec Leśne
A52,P,A52-P-312-26460,Dworzec Leśne
A52,P,A52-P-312-28200,Dworzec Leśne
A52,P,A52-P-312-29100,Dworzec Leśne
A52,P,A52-P-312-31020,Dworzec Leśne
A52,P,A52-P-312-33420,Dworzec Leśne
A52,P,A52-P-312-35820,Dworzec Leśne
A52,P,A52-P-312-38220,Dworzec Leśne
A52,P,A52-P-312-40620,Dworzec Leśne
A52,P,A52-P-312-43020,Dworzec Leśne
A52,P,A52-P-312-45120,Dworzec Leśne
A52,P,A52-P-312-46020,Dworzec Leśne
A52,P,A52-P-312-47700,Dworzec Leśne
A52,P,A52-P-312-48540,Dworzec Leśne
A52,P,A52-P-312-50340,Dworzec Leśne
A52,P,A52-P-312-51240,Dworzec Leśne
A52,P,A52-P-312-53040,Dworzec Leśne
A52,P,A52-P-312-53880,Dworzec Leśne
A52,P,A52-P-312-55740,Dworzec Leśne
A52,P,A52-P-312-56640,Dworzec Leśne
A52,P,A52-P-312-57540,Dworzec Leśne
A52,P,A52-P-312-59340,Dworzec Leśne
A52,P,A52-P-312-60240,Dworzec Leśne
A52,P,A52-P-312-62460,Dworzec Leśne
A52,P,A52-P-312-63660,Dworzec Leśne
A52,P,A52-P-312-66060,Dworzec Leśne
A52,P,A52-P-312-68520,Dworzec Leśne
A52,P,A52-P-312-71400,Dworzec Leśne
A52,P,A52-P-312-75000,Dworzec Leśne
A52,P,A52-P-312-78600,Dworzec Leśne
A52,P,A52-P-312-81900,Dworzec Leśne
A52,N,A52-N-312-21000,Dworzec Leśne
A52,N,A52-N-312-24600,Dworzec Leśne
A52,N,A52-N-312-28200,Dworzec Leśne
A52,N,A52-N-312-30600,Dworzec Leśne
A52,N,A52-N-312-78600,Dworzec Leśne
A52,N,A52-N-312-81900,Dworzec Leśne
A52,S,A52-S-312-16620,Dworzec Leśne
A52,S,A52-S-312-19560,Dworzec Leśne
A52,S,A52-S-312-21000,Dworzec Leśne
A52,S,A52-S-312-24600,Dworzec Leśne
A52,S,A52-S-312-28800,Dworzec Leśne
A52,S,A52-S-312-78600,Dworzec Leśne
A52,S,A52-S-312-81900,Dworzec Leśne
A52,R,A52-R-312-18600,Dworzec Leśne
A52,R,A52-R-312-26040,Dworzec Leśne
A52,R,A52-R-312-29640,Dworzec Leśne
A52,P,A52-P-313-19020,Podkowa - początkowy
A52,P,A52-P-313-21900,Podkowa - początkowy
A52,P,A52-P-313-24600,Podkowa - początkowy
A52,P,A52-P-313-27300,Podkowa - początkowy
A52,P,A52-P-313-30060,Podkowa - początkowy
A52,P,A52-P-313-32220,Podkowa - początkowy
A52,P,A52-P-313-34620,Podkowa - początkowy
A52,P,A52-P-313-37020,Podkowa - początkowy
A52,P,A52-P-313-39420,Podkowa - początkowy
A52,P,A52-P-313-41820,Podkowa - początkowy
A52,P,A52-P-313-44220,Podkowa - początkowy
A52,P,A52-P-313-46800,Podkowa - początkowy
A52,P,A52-P-313-49440,Podkowa - początkowy
A52,P,A52-P-313-52140,Podkowa - początkowy
A52,P,A52-P-313-54840,Podkowa - początkowy
A52,P,A52-P-313-58440,Podkowa - początkowy
A52,P,A52-P-313-61260,Podkowa - początkowy
A52,P,A52-P-313-64860,Podkowa - początkowy
A52,P,A52-P-313-67260,Podkowa - początkowy
A52,P,A52-P-313-69660,Podkowa - początkowy
A52,P,A52-P-313-73140,Podkowa - początkowy
A52,P,A52-P-313-76740,Podkowa - początkowy
A52,P,A52-P-313-80340,Podkowa - początkowy
A52,N,A52-N-313-18600,Podkowa - początkowy
A52,N,A52-N-313-22800,Podkowa - początkowy
A52,N,A52-N-313-26400,Podkowa - początkowy
A52,N,A52-N-313-29880,Podkowa - początkowy
A52,N,A52-N-313-33300,Podkowa - początkowy
A52,N,A52-N-313-35400,Podkowa - początkowy
A52,N,A52-N-313-38100,Podkowa - początkowy
A52,N,A52-N-313-40500,Podkowa - początkowy
A52,N,A52-N-313-42900,Podkowa - początkowy
A52,N,A52-N-313-45300,Podkowa - początkowy
A52,N,A52-N-313-47700,Podkowa - początkowy
A52,N,A52-N-313-50100,Podkowa - początkowy
A52,N,A52-N-313-52500,Podkowa - początkowy
A52,N,A52-N-313-54900,Podkowa - początkowy
A52,N,A52-N-313-57300,Podkowa - początkowy
A52,N,A52-N-313-59700,Podkowa - początkowy
A52,N,A52-N-313-62100,Podkowa - początkowy
A52,N,A52-N-313-64500,Podkowa - początkowy
A52,N,A52-N-313-66900,Podkowa - początkowy
A52,N,A52-N-313-69600,Podkowa - początkowy
A52,N,A52-N-313-73140,Podkowa - początkowy
A52,N,A52-N-313-76740,Podkowa - początkowy
A52,N,A52-N-313-80340,Podkowa - początkowy
A52,S,A52-S-313-18600,Podkowa - początkowy
A52,S,A52-S-313-22800,Podkowa - początkowy
A52,S,A52-S-313-26400,Podkowa - początkowy
A52,S,A52-S-313-27900,Podkowa - początkowy
A52,S,A52-S-313-30900,Podkowa - początkowy
A52,S,A52-S-313-33300,Podkowa - początkowy
A52,S,A52-S-313-35700,Podkowa - początkowy
A52,S,A52-S-313-38100,Podkowa - początkowy
A52,S,A52-S-313-40500,Podkowa - początkowy
A52,S,A52-S-313-42900,Podkowa - początkowy
A52,S,A52-S-313-45300,Podkowa - początkowy
A52,S,A52-S-313-47700,Podkowa - początkowy
A52,S,A52-S-313-50100,Podkowa - początkowy
A52,S,A52-S-313-52500,Podkowa - początkowy
A52,S,A52-S-313-54900,Podkowa - początkowy
A52,S,A52-S-313-57300,Podkowa - początkowy
A52,S,A52-S-313-59700,Podkowa - początkowy
A52,S,A52-S-313-62100,Podkowa - początkowy
A52,S,A52-S-313-64500,Podkowa - początkowy
A52,S,A52-S-313-66900,Podkowa - początkowy
A52,S,A52-S-313-69660,Podkowa - początkowy
A52,S,A52-S-313-73140,Podkowa - początkowy
A52,S,A52-S-313-76740,Podkowa - początkowy
A52,S,A52-S-313-80340,Podkowa - początkowy
A52,N,A52-N-314-31800,Myślęcinek
A52,N,A52-N-314-34200,Myślęcinek
A52,N,A52-N-314-36900,Myślęcinek
A52,N,A52-N-314-39300,Myślęcinek
A52,N,A52-N-314-41700,Myślęcinek
A52,N,A52-N-314-44100,Myślęcinek
A52,N,A52-N-314-46500,Myślęcinek
A52,N,A52-N-314-48900,Myślęcinek
A52,N,A52-N-314-51300,Myślęcinek
A52,N,A52-N-314-53700,Myślęcinek
A52,N,A52-N-314-56100,Myślęcinek
A52,N,A52-N-314-58500,Myślęcinek
A52,N,A52-N-314-60900,Myślęcinek
A52,N,A52-N-314-63300,Myślęcinek
A52,N,A52-N-314-65700,Myślęcinek
A52,N,A52-N-314-68040,Myślęcinek
A52,N,A52-N-314-71400,Myślęcinek
A52,N,A52-N-314-75000,Myślęcinek
A52,S,A52-S-314-29700,Myślęcinek
A52,S,A52-S-314-32100,Myślęcinek
A52,S,A52-S-314-34500,Myślęcinek
A52,S,A52-S-314-36900,Myślęcinek
A52,S,A52-S-314-39300,Myślęcinek
A52,S,A52-S-314-41700,Myślęcinek
A52,S,A52-S-314-44100,Myślęcinek
A52,S,A52-S-314-46500,Myślęcinek
A52,S,A52-S-314-48900,Myślęcinek
A52,S,A52-S-314-51300,Myślęcinek
A52,S,A52-S-314-53700,Myślęcinek
A52,S,A52-S-314-56100,Myślęcinek
A52,S,A52-S-314-58500,Myślęcinek
A52,S,A52-S-314-60900,Myślęcinek
A52,S,A52-S-314-63300,Myślęcinek
A52,S,A52-S-314-65700,Myślęcinek
A52,S,A52-S-314-68040,Myślęcinek
A52,S,A52-S-314-71400,Myślęcinek
A52,S,A52-S-314-75000,Myślęcinek
A52,P,A52-P-315-17160,Błonie
A52,P,A52-P-315-17880,Błonie
A52,P,A52-P-315-20100,Błonie
A52,P,A52-P-315-21000,Błonie
A52,P,A52-P-315-21900,Błonie
A52,P,A52-P-315-23700,Błonie
A52,P,A52-P-315-24600,Błonie
A52,P,A52-P-315-25500,Błonie
A52,P,A52-P-315-27300,Błonie
A52,P,A52-P-315-28260,Błonie
A52,P,A52-P-315-30000,Błonie
A52,P,A52-P-315-30900,Błonie
A52,P,A52-P-315-32880,Błonie
A52,P,A52-P-315-35280,Błonie
A52,P,A52-P-315-37680,Błonie
A52,P,A52-P-315-40080,Błonie
A52,P,A52-P-315-42480,Błonie
A52,P,A52-P-315-44700,Błonie
A52,P,A52-P-315-45600,Błonie
A52,P,A52-P-315-47400,Błonie
A52,P,A52-P-315-48300,Błonie
A52,P,A52-P-315-50100,Błonie
A52,P,A52-P-315-51000,Błonie
A52,P,A52-P-315-52800,Błonie
A52,P,A52-P-315-53700,Błonie
A52,P,A52-P-315-55500,Błonie
A52,P,A52-P-315-56460,Błonie
A52,P,A52-P-315-58200,Błonie
A52,P,A52-P-315-59100,Błonie
A52,P,A52-P-315-60960,Błonie
A52,P,A52-P-315-61920,Błonie
A52,P,A52-P-315-64320,Błonie
A52,P,A52-P-315-65520,Błonie
A52,P,A52-P-315-68040,Błonie
A52,P,A52-P-315-70500,Błonie
A52,P,A52-P-315-75000,Błonie
A52,P,A52-P-315-78600,Błonie
A52,P,A52-P-315-81600,Błonie
A52,N,A52-N-315-20640,Błonie
A52,N,A52-N-315-24600,Błonie
A52,N,A52-N-315-28200,Błonie
A52,N,A52-N-315-31740,Błonie
A52,N,A52-N-315-34920,Błonie
A52,N,A52-N-315-81600,Błonie
A52,S,A52-S-315-17160,Błonie
A52,S,A52-S-315-18120,Błonie
A52,S,A52-S-315-21240,Błonie
A52,S,A52-S-315-24600,Błonie
A52,S,A52-S-315-28200,Błonie
A52,S,A52-S-315-31320,Błonie
A52,S,A52-S-315-81600,Błonie
A52,R,A52-R-315-27840,Błonie
A52,R,A52-R-315-31440,Błonie
A52,P,A52-P-316-17820,Błonie
A52,P,A52-P-316-21660,Błonie
A52,P,A52-P-316-25260,Błonie
A52,P,A52-P-316-27960,Błonie
A52,P,A52-P-316-30780,Błonie
A52,P,A52-P-316-32940,Błonie
A52,P,A52-P-316-35340,Błonie
A52,P,A52-P-316-37740,Błonie
A52,P,A52-P-316-40140,Błonie
A52,P,A52-P-316-42540,Błonie
A52,P,A52-P-316-45360,Błonie
A52,P,A52-P-316-48060,Błonie
A52,P,A52-P-316-50760,Błonie
A52,P,A52-P-316-53460,Błonie
A52,P,A52-P-316-56160,Błonie
A52,P,A52-P-316-58860,Błonie
A52,P,A52-P-316-61980,Błonie
A52,P,A52-P-316-65580,Błonie
A52,P,A52-P-316-68280,Błonie
A52,P,A52-P-316-70680,Błonie
A52,P,A52-P-316-72240,Błonie
A52,P,A52-P-316-75840,Błonie
A52,P,A52-P-316-79440,Błonie
A52,P,A52-P-316-82920,Błonie
A52,N,A52-N-316-21780,Błonie
A52,N,A52-N-316-25440,Błonie
A52,N,A52-N-316-29040,Błonie
A52,N,A52-N-316-32640,Błonie
A52,N,A52-N-316-36240,Błonie
A52,N,A52-N-316-38640,Błonie
A52,N,A52-N-316-41040,Błonie
A52,N,A52-N-316-43440,Błonie
A52,N,A52-N-316-45840,Błonie
A52,N,A52-N-316-48240,Błonie
A52,N,A52-N-316-50640,Błonie
A52,N,A52-N-316-53040,Błonie
A52,N,A52-N-316-55440,Błonie
A52,N,A52-N-316-57840,Błonie
A52,N,A52-N-316-60240,Błonie
A52,N,A52-N-316-62640,Błonie
A52,N,A52-N-316-65040,Błonie
A52,N,A52-N-316-67320,Błonie
A52,N,A52-N-316-70380,Błonie
A52,N,A52-N-316-72240,Błonie
A52,N,A52-N-316-75840,Błonie
A52,N,A52-N-316-79440,Błonie
A52,N,A52-N-316-82920,Błonie
A52,S,A52-S-316-18300,Błonie
A52,S,A52-S-316-21780,Błonie
A52,S,A52-S-316-25440,Błonie
A52,S,A52-S-316-29040,Błonie
A52,S,A52-S-316-31440,Błonie
A52,S,A52-S-316-33840,Błonie
A52,S,A52-S-316-36240,Błonie
A52,S,A52-S-316-38640,Błonie
A52,S,A52-S-316-41040,Błonie
A52,S,A52-S-316-43440,Błonie
A52,S,A52-S-316-45840,Błonie
A52,S,A52-S-316-48240,Błonie
A52,S,A52-S-316-50640,Błonie
A52,S,A52-S-316-53040,Błonie
A52,S,A52-S-316-55440,Błonie
A52,S,A52-S-316-57840,Błonie
A52,S,A52-S-316-60240,Błonie
A52,S,A52-S-316-62640,Błonie
A52,S,A52-S-316-65040,Błonie
A52,S,A52-S-316-67320,Błonie
A52,S,A52-S-316-70380,Błonie
A52,S,A52-S-316-72240,Błonie
A52,S,A52-S-316-75840,Błonie
A52,S,A52-S-316-79440,Błonie
A52,S,A52-S-316-82920,Błonie
A52,N,A52-N-317-35820,Błonie
A52,N,A52-N-317-38220,Błonie
A52,N,A52-N-317-40620,Błonie
A52,N,A52-N-317-43020,Błonie
A52,N,A52-N-317-45420,Błonie
A52,N,A52-N-317-47820,Błonie
A52,N,A52-N-317-50220,Błonie
A52,N,A52-N-317-52620,Błonie
A52,N,A52-N-317-55020,Błonie
A52,N,A52-N-317-57420,Błonie
A52,N,A52-N-317-59820,Błonie
A52,N,A52-N-317-62220,Błonie
A52,N,A52-N-317-64620,Błonie
A52,N,A52-N-317-67020,Błonie
A52,N,A52-N-317-68880,Błonie
A52,N,A52-N-317-70020,Błonie
A52,N,A52-N-317-74700,Błonie
A52,N,A52-N-317-78300,Błonie
A52,S,A52-S-317-33420,Błonie
A52,S,A52-S-317-35820,Błonie
A52,S,A52-S-317-38220,Błonie
A52,S,A52-S-317-40620,Błonie
A52,S,A52-S-317-43020,Błonie
A52,S,A52-S-317-45420,Błonie
A52,S,A52-S-317-47820,Błonie
A52,S,A52-S-317-50220,Błonie
A52,S,A52-S-317-52620,Błonie
A52,S,A52-S-317-55020,Błonie
A52,S,A52-S-317-57420,Błonie
A52,S,A52-S-317-59820,Błonie
A52,S,A52-S-317-62220,Błonie
A52,S,A52-S-317-64620,Błonie
A52,S,A52-S-317-67020,Błonie
A52,S,A52-S-317-68880,Błonie
A52,S,A52-S-317-70020,Błonie
A52,S,A52-S-317-74700,Błonie
A52,S,A52-S-317-78300,Błonie
A53,P,A53-P-47-15840,Dworzec Błonie
A53,P,A53-P-47-17040,Dworzec Błonie
A53,P,A53-P-47-18120,Dworzec Błonie
A53,P,A53-P-47-19080,Dworzec Błonie
A53,P,A53-P-47-19680,Dworzec Błonie
A53,P,A53-P-47-20580,Dworzec Błonie
A53,P,A53-P-47-21420,Dworzec Błonie
A53,P,A53-P-47-22380,Dworzec Błonie
A53,P,A53-P-47-23280,Dworzec Błonie
A53,P,A53-P-47-31860,Dworzec Błonie
A53,P,A53-P-47-33060,Dworzec Błonie
A53,P,A53-P-47-34260,Dworzec Błonie
A53,P,A53-P-47-35460,Dworzec Błonie
A53,P,A53-P-47-36660,Dworzec Błonie
A53,P,A53-P-47-37860,Dworzec Błonie
A53,P,A53-P-47-39060,Dworzec Błonie
A53,P,A53-P-47-40260,Dworzec Błonie
A53,P,A53-P-47-41460,Dworzec Błonie
A53,P,A53-P-47-42660,Dworzec Błonie
A53,P,A53-P-47-43860,Dworzec Błonie
A53,P,A53-P-47-44580,Dworzec Błonie
A53,P,A53-P-47-45300,Dworzec Błonie
A53,P,A53-P-47-46200,Dworzec Błonie
A53,P,A53-P-47-47100,Dworzec Błonie
A53,P,A53-P-47-48000,Dworzec Błonie
A53,P,A53-P-47-48900,Dworzec Błonie
A53,P,A53-P-47-49800,Dworzec Błonie
A53,P,A53-P-47-50700,Dworzec Błonie
A53,P,A53-P-47-51600,Dworzec Błonie
A53,P,A53-P-47-52500,Dworzec Błonie
A53,P,A53-P-47-53400,Dworzec Błonie
A53,P,A53-P-47-54300,Dworzec Błonie
A53,P,A53-P-47-55200,Dworzec Błonie
A53,P,A53-P-47-56100,Dworzec Błonie
A53,P,A53-P-47-57000,Dworzec Błonie
A53,P,A53-P-47-57900,Dworzec Błonie
A53,P,A53-P-47-58800,Dworzec Błonie
A53,P,A53-P-47-59760,Dworzec Błonie
A53,P,A53-P-47-60660,Dworzec Błonie
A53,P,A53-P-47-61860,Dworzec Błonie
A53,P,A53-P-47-63240,Dworzec Błonie
A53,P,A53-P-47-64440,Dworzec Błonie
A53,P,A53-P-47-65640,Dworzec Błonie
A53,P,A53-P-47-66840,Dworzec Błonie
A53,P,A53-P-47-68700,Dworzec Błonie
A53,P,A53-P-47-70500,Dworzec Błonie
A53,P,A53-P-47-72300,Dworzec Błonie
A53,P,A53-P-47-74100,Dworzec Błonie
A53,P,A53-P-47-75900,Dworzec Błonie
A53,P,A53-P-47-77700,Dworzec Błonie
A53,P,A53-P-47-79620,Dworzec Błonie
A53,N,A53-N-47-21900,Dworzec Błonie
A53,N,A53-N-47-23700,Dworzec Błonie
A53,N,A53-N-47-25500,Dworzec Błonie
A53,N,A53-N-47-27300,Dworzec Błonie
A53,N,A53-N-47-29100,Dworzec Błonie
A53,N,A53-N-47-30900,Dworzec Błonie
A53,N,A53-N-47-32700,Dworzec Błonie
A53,N,A53-N-47-34200,Dworzec Błonie
A53,N,A53-N-47-35400,Dworzec Błonie
A53,N,A53-N-47-36600,Dworzec Błonie
A53,N,A53-N-47-37800,Dworzec Błonie
A53,N,A53-N-47-39000,Dworzec Błonie
A53,N,A53-N-47-40200,Dworzec Błonie
A53,N,A53-N-47-41400,Dworzec Błonie
A53,N,A53-N-47-42600,Dworzec Błonie
A53,N,A53-N-47-43800,Dworzec Błonie
A53,N,A53-N-47-45000,Dworzec Błonie
A53,N,A53-N-47-46200,Dworzec Błonie
A53,N,A53-N-47-47400,Dworzec Błonie
A53,N,A53-N-47-48600,Dworzec Błonie
A53,N,A53-N-47-49800,Dworzec Błonie
A53,N,A53-N-47-51000,Dworzec Błonie
A53,N,A53-N-47-52200,Dworzec Błonie
A53,N,A53-N-47-53400,Dworzec Błonie
A53,N,A53-N-47-54600,Dworzec Błonie
A53,N,A53-N-47-55800,Dworzec Błonie
A53,N,A53-N-47-57000,Dworzec Błonie
A53,N,A53-N-47-58200,Dworzec Błonie
A53,N,A53-N-47-59400,Dworzec Błonie
A53,N,A53-N-47-60600,Dworzec Błonie
A53,N,A53-N-47-61800,Dworzec Błonie
A53,N,A53-N-47-63000,Dworzec Błonie
A53,N,A53-N-47-64200,Dworzec Błonie
A53,N,A53-N-47-65400,Dworzec Błonie
A53,N,A53-N-47-66840,Dworzec Błonie
A53,N,A53-N-47-68700,Dworzec Błonie
A53,N,A53-N-47-70500,Dworzec Błonie
A53,N,A53-N-47-72300,Dworzec Błonie
A53,N,A53-N-47-74100,Dworzec Błonie
A53,N,A53-N-47-75900,Dworzec Błonie
A53,N,A53-N-47-77700,Dworzec Błonie
A53,N,A53-N-47-79620,Dworzec Błonie
A53,S,A53-S-47-15900,Dworzec Błonie
A53,S,A53-S-47-18060,Dworzec Błonie
A53,S,A53-S-47-19260,Dworzec Błonie
A53,S,A53-S-47-20400,Dworzec Błonie
A53,S,A53-S-47-21900,Dworzec Błonie
A53,S,A53-S-47-23700,Dworzec Błonie
A53,S,A53-S-47-25500,Dworzec Błonie
A53,S,A53-S-47-27300,Dworzec Błonie
A53,S,A53-S-47-29100,Dworzec Błonie
A53,S,A53-S-47-30600,Dworzec Błonie
A53,S,A53-S-47-31800,Dworzec Błonie
A53,S,A53-S-47-33000,Dworzec Błonie
A53,S,A53-S-47-34200,Dworzec Błonie
A53,S,A53-S-47-35400,Dworzec Błonie
A53,S,A53-S-47-36600,Dworzec Błonie
A53,S,A53-S-47-37800,Dworzec Błonie
A53,S,A53-S-47-39000,Dworzec Błonie
A53,S,A53-S-47-40200,Dworzec Błonie
A53,S,A53-S-47-41400,Dworzec Błonie
A53,S,A53-S-47-42600,Dworzec Błonie
A53,S,A53-S-47-43800,Dworzec Błonie
A53,S,A53-S-47-45000,Dworzec Błonie
A53,S,A53-S-47-46200,Dworzec Błonie
A53,S,A53-S-47-47400,Dworzec Błonie
A53,S,A53-S-47-48600,Dworzec Błonie
A53,S,A53-S-47-49800,Dworzec Błonie
A53,S,A53-S-47-51000,Dworzec Błonie
A53,S,A53-S-47-52200,Dworzec Błonie
A53,S,A53-S-47-53400,Dworzec Błonie
A53,S,A53-S-47-54600,Dworzec Błonie
A53,S,A53-S-47-55800,Dworzec Błonie
A53,S,A53-S-47-57000,Dworzec Błonie
A53,S,A53-S-47-58200,Dworzec Błonie
A53,S,A53-S-47-59400,Dworzec Błonie
A53,S,A53-S-47-60600,Dworzec Błonie
A53,S,A53-S-47-61800,Dworzec Błonie
A53,S,A53-S-47-63000,Dworzec Błonie
A53,S,A53-S-47-64200,Dworzec Błonie
A53,S,A53-S-47-65400,Dworzec Błonie
A53,S,A53-S-47-66840,Dworzec Błonie
A53,S,A53-S-47-68700,Dworzec Błonie
A53,S,A53-S-47-70500,Dworzec Błonie
A53,S,A53-S-47-72300,Dworzec Błonie
A53,S,A53-S-47-74100,Dworzec Błonie
A53,S,A53-S-47-75900,Dworzec Błonie
A53,S,A53-S-47-77700,Dworzec Błonie
A53,S,A53-S-47-79620,Dworzec Błonie
A53,F,A53-F-47-24240,Dworzec Błonie
A53,F,A53-F-47-25140,Dworzec Błonie
A53,F,A53-F-47-26100,Dworzec Błonie
A53,F,A53-F-47-27000,Dworzec Błonie
A53,F,A53-F-47-27960,Dworzec Błonie
A53,F,A53-F-47-28860,Dworzec Błonie
A53,F,A53-F-47-29820,Dworzec Błonie
A53,F,A53-F-47-30720,Dworzec Błonie
A53,R,A53-R-47-24120,Dworzec Błonie
A53,R,A53-R-47-24840,Dworzec Błonie
A53,R,A53-R-47-25620,Dworzec Błonie
A53,R,A53-R-47-26340,Dworzec Błonie
A53,R,A53-R-47-27120,Dworzec Błonie
A53,R,A53-R-47-27960,Dworzec Błonie
A53,R,A53-R-47-28860,Dworzec Błonie
A53,R,A53-R-47-29760,Dworzec Błonie
A53,R,A53-R-47-30660,Dworzec Błonie
A53,P,A53-P-48-17460,Łukasiewicza
A53,P,A53-P-48-18660,Łukasiewicza
A53,P,A53-P-48-19620,Łukasiewicza
A53,P,A53-P-48-20640,Łukasiewicza
A53,P,A53-P-48-21420,Łukasiewicza
A53,P,A53-P-48-30720,Łukasiewicza
A53,P,A53-P-48-31920,Łukasiewicza
A53,P,A53-P-48-33120,Łukasiewicza
A53,P,A53-P-48-34320,Łukasiewicza
A53,P,A53-P-48-35520,Łukasiewicza
A53,P,A53-P-48-36720,Łukasiewicza
A53,P,A53-P-48-37920,Łukasiewicza
A53,P,A53-P-48-39120,Łukasiewicza
A53,P,A53-P-48-40320,Łukasiewicza
A53,P,A53-P-48-41520,Łukasiewicza
A53,P,A53-P-48-42720,Łukasiewicza
A53,P,A53-P-48-43920,Łukasiewicza
A53,P,A53-P-48-45120,Łukasiewicza
A53,P,A53-P-48-46020,Łukasiewicza
A53,P,A53-P-48-46920,Łukasiewicza
A53,P,A53-P-48-47820,Łukasiewicza
A53,P,A53-P-48-48720,Łukasiewicza
A53,P,A53-P-48-49620,Łukasiewicza
A53,P,A53-P-48-50520,Łukasiewicza
A53,P,A53-P-48-51420,Łukasiewicza
A53,P,A53-P-48-52320,Łukasiewicza
A53,P,A53-P-48-53220,Łukasiewicza
A53,P,A53-P-48-54120,Łukasiewicza
A53,P,A53-P-48-55020,Łukasiewicza
A53,P,A53-P-48-55920,Łukasiewicza
A53,P,A53-P-48-56820,Łukasiewicza
A53,P,A53-P-48-57720,Łukasiewicza
A53,P,A53-P-48-58620,Łukasiewicza
A53,P,A53-P-48-59520,Łukasiewicza
A53,P,A53-P-48-60420,Łukasiewicza
A53,P,A53-P-48-61260,Łukasiewicza
A53,P,A53-P-48-62160,Łukasiewicza
A53,P,A53-P-48-63060,Łukasiewicza
A53,P,A53-P-48-64260,Łukasiewicza
A53,P,A53-P-48-65460,Łukasiewicza
A53,P,A53-P-48-66660,Łukasiewicza
A53,P,A53-P-48-68220,Łukasiewicza
A53,P,A53-P-48-70020,Łukasiewicza
A53,P,A53-P-48-71820,Łukasiewicza
A53,P,A53-P-48-73620,Łukasiewicza
A53,P,A53-P-48-75420,Łukasiewicza
A53,P,A53-P-48-77220,Łukasiewicza
A53,P,A53-P-48-78840,Łukasiewicza
A53,P,A53-P-48-80040,Łukasiewicza
A53,P,A53-P-48-81840,Łukasiewicza
A53,N,A53-N-48-25020,Łukasiewicza
A53,N,A53-N-48-26820,Łukasiewicza
A53,N,A53-N-48-28620,Łukasiewicza
A53,N,A53-N-48-30420,Łukasiewicza
A53,N,A53-N-48-32220,Łukasiewicza
A53,N,A53-N-48-33540,Łukasiewicza
A53,N,A53-N-48-34740,Łukasiewicza
A53,N,A53-N-48-35940,Łukasiewicza
A53,N,A53-N-48-37140,Łukasiewicza
A53,N,A53-N-48-38340,Łukasiewicza
A53,N,A53-N-48-39540,Łukasiewicza
A53,N,A53-N-48-40740,Łukasiewicza
A53,N,A53-N-48-41940,Łukasiewicza
A53,N,A53-N-48-43140,Łukasiewicza
A53,N,A53-N-48-44340,Łukasiewicza
A53,N,A53-N-48-45540,Łukasiewicza
A53,N,A53-N-48-46740,Łukasiewicza
A53,N,A53-N-48-47940,Łukasiewicza
A53,N,A53-N-48-49140,Łukasiewicza
A53,N,A53-N-48-50340,Łukasiewicza
A53,N,A53-N-48-51540,Łukasiewicza
A53,N,A53-N-48-52740,Łukasiewicza
A53,N,A53-N-48-53940,Łukasiewicza
A53,N,A53-N-48-55140,Łukasiewicza
A53,N,A53-N-48-56340,Łukasiewicza
A53,N,A53-N-48-57540,Łukasiewicza
A53,N,A53-N-48-58740,Łukasiewicza
A53,N,A53-N-48-59940,Łukasiewicza
A53,N,A53-N-48-61140,Łukasiewicza
A53,N,A53-N-48-62340,Łukasiewicza
A53,N,A53-N-48-63540,Łukasiewicza
A53,N,A53-N-48-64740,Łukasiewicza
A53,N,A53-N-48-66420,Łukasiewicza
A53,N,A53-N-48-68220,Łukasiewicza
A53,N,A53-N-48-70020,Łukasiewicza
A53,N,A53-N-48-71820,Łukasiewicza
A53,N,A53-N-48-73620,Łukasiewicza
A53,N,A53-N-48-75420,Łukasiewicza
A53,N,A53-N-48-77220,Łukasiewicza
A53,N,A53-N-48-78840,Łukasiewicza
A53,N,A53-N-48-80040,Łukasiewicza
A53,N,A53-N-48-81840,Łukasiewicza
A53,S,A53-S-48-17460,Łukasiewicza
A53,S,A53-S-48-19620,Łukasiewicza
A53,S,A53-S-48-21420,Łukasiewicza
A53,S,A53-S-48-23220,Łukasiewicza
A53,S,A53-S-48-25020,Łukasiewicza
A53,S,A53-S-48-26820,Łukasiewicza
A53,S,A53-S-48-28620,Łukasiewicza
A53,S,A53-S-48-29940,Łukasiewicza
A53,S,A53-S-48-31140,Łukasiewicza
